Timestamp,Type,ID,BER,OSNR,InputPower,OutputPower
1623396331,Infrastructure,Ampli4,,,-22.9,0.7
1623396331,Infrastructure,Ampli2,,,-15.5,0.4
1623396328,Infrastructure,Ampli3,,,-16.7,0.8
1623396331,Devices,SPO2/18/11,8.09E-07,23.6,,
1623396331,Devices,SPO1/18/11,2.35E-08,38.5,,
1623396331,Infrastructure,Ampli3,,,-16.7,0.8
1623396335,Infrastructure,Ampli1,,,-23,0.7
1623396335,Infrastructure,Ampli4,,,-22.9,0.7
1623396335,Devices,SPO2/18/11,8.01E-07,23.4,,
1623396335,Infrastructure,Ampli2,,,-15.5,0.4
1623396335,Devices,SPO1/18/11,2.33E-08,38.6,,
1623396335,Infrastructure,Ampli3,,,-16.7,0.8
1623396338,Devices,SPO2/18/11,8.01E-07,23.2,,
1623396338,Devices,SPO1/18/11,2.35E-08,38.6,,
1623396338,Infrastructure,Ampli1,,,-23,0.7
1623396338,Infrastructure,Ampli2,,,-15.5,0.4
1623396338,Infrastructure,Ampli3,,,-16.7,0.8
1623396341,Devices,SPO1/18/11,2.30E-08,38.6,,
1623396338,Infrastructure,Ampli4,,,-22.9,0.7
1623396341,Infrastructure,Ampli1,,,-23,0.7
1623396341,Infrastructure,Ampli2,,,-15.5,0.4
1623396341,Infrastructure,Ampli4,,,-22.9,0.7
1623396341,Devices,SPO2/18/11,8.06E-07,23.5,,
1623396341,Infrastructure,Ampli3,,,-16.7,0.8
1623396344,Infrastructure,Ampli1,,,-23,0.7
1623396344,Infrastructure,Ampli2,,,-15.5,0.4
1623396344,Devices,SPO1/18/11,2.35E-08,38.5,,
1623396344,Devices,SPO2/18/11,8.06E-07,23.5,,
1623396344,Infrastructure,Ampli3,,,-16.7,0.8
1623396347,Devices,SPO1/18/11,2.27E-08,38.5,,
1623396347,Devices,SPO2/18/11,8.10E-07,23.7,,
1623396347,Infrastructure,Ampli3,,,-16.7,0.8
1623396344,Infrastructure,Ampli4,,,-22.9,0.7
1623396347,Infrastructure,Ampli1,,,-23,0.7
1623396348,Infrastructure,Ampli4,,,-22.9,0.7
1623396348,Infrastructure,Ampli2,,,-15.5,0.4
1623396351,Infrastructure,Ampli1,,,-23,0.7
1623396351,Infrastructure,Ampli2,,,-15.5,0.4
1623396351,Devices,SPO1/18/11,2.35E-08,38.6,,
1623396351,Devices,SPO2/18/11,8.06E-07,23.5,,
1623396351,Infrastructure,Ampli3,,,-16.7,0.8
1623396351,Infrastructure,Ampli4,,,-22.9,0.7
1623396354,Infrastructure,Ampli1,,,-23,0.7
1623396354,Devices,SPO2/18/11,8.04E-07,23.6,,
1623396354,Infrastructure,Ampli2,,,-15.5,0.4
1623396354,Infrastructure,Ampli4,,,-22.9,0.7
1623396357,Infrastructure,Ampli1,,,-23,0.7
1623396357,Infrastructure,Ampli2,,,-15.5,0.4
1623396357,Infrastructure,Ampli4,,,-22.9,0.7
1623396354,Devices,SPO1/18/11,2.30E-08,38.6,,
1623396354,Infrastructure,Ampli3,,,-16.7,0.8
1623396357,Devices,SPO1/18/11,2.26E-08,38.5,,
1623396357,Devices,SPO2/18/11,8.01E-07,23.5,,
1623396357,Infrastructure,Ampli3,,,-16.7,0.8
1623396360,Infrastructure,Ampli1,,,-23,0.7
1623396360,Devices,SPO1/18/11,2.27E-08,38.5,,
1623396360,Devices,SPO2/18/11,8.01E-07,23.5,,
1623396360,Infrastructure,Ampli4,,,-22.9,0.7
1623396360,Infrastructure,Ampli2,,,-15.5,0.4
1623396360,Infrastructure,Ampli3,,,-16.7,0.8
1623396364,Infrastructure,Ampli1,,,-23,0.7
1623396363,Devices,SPO2/18/11,8.02E-07,23.6,,
1623396363,Devices,SPO1/18/11,2.26E-08,38.6,,
1623396364,Infrastructure,Ampli2,,,-15.5,0.4
1623396364,Infrastructure,Ampli4,,,-22.9,0.7
1623396367,Infrastructure,Ampli1,,,-23,0.7
1623396367,Infrastructure,Ampli2,,,-15.5,0.4
1623396367,Infrastructure,Ampli4,,,-22.9,0.7
1623396364,Infrastructure,Ampli3,,,-16.7,0.8
1623396367,Devices,SPO2/18/11,8.04E-07,23.6,,
1623396367,Devices,SPO1/18/11,1.72E-08,38.6,,
1623396367,Infrastructure,Ampli3,,,-16.7,0.8
1623396370,Infrastructure,Ampli1,,,-23,0.7
1623396370,Infrastructure,Ampli2,,,-15.5,0.4
1623396370,Devices,SPO1/18/11,2.27E-08,38.5,,
1623396370,Devices,SPO2/18/11,8.00E-07,23.5,,
1623396370,Infrastructure,Ampli4,,,-22.9,0.7
1623396370,Infrastructure,Ampli3,,,-16.7,0.8
1623396373,Infrastructure,Ampli1,,,-23,0.7
1623396373,Infrastructure,Ampli2,,,-15.5,0.4
1623396373,Devices,SPO1/18/11,2.28E-08,38.6,,
1623396373,Devices,SPO2/18/11,8.10E-07,23.6,,
1623396373,Infrastructure,Ampli4,,,-22.9,0.7
1623396376,Infrastructure,Ampli1,,,-23,0.7
1623396377,Infrastructure,Ampli2,,,-15.5,0.4
1623396377,Infrastructure,Ampli4,,,-22.9,0.7
1623396373,Infrastructure,Ampli3,,,-16.7,0.8
1623396376,Devices,SPO1/18/11,2.28E-08,38.6,,
1623396376,Devices,SPO2/18/11,8.08E-07,23.6,,
1623396376,Infrastructure,Ampli3,,,-16.7,0.8
1623396380,Infrastructure,Ampli1,,,-23,0.7
1623396380,Infrastructure,Ampli2,,,-15.5,0.4
1623396380,Devices,SPO1/18/11,2.18E-08,38.6,,
1623396380,Devices,SPO2/18/11,8.07E-07,23.4,,
1623396380,Infrastructure,Ampli4,,,-22.9,0.7
1623396380,Infrastructure,Ampli3,,,-16.7,0.8
1623396383,Devices,SPO1/18/11,2.24E-08,38.5,,
1623396383,Infrastructure,Ampli1,,,-23,0.7
1623396383,Infrastructure,Ampli2,,,-15.5,0.4
1623396383,Devices,SPO2/18/11,8.08E-07,23.5,,
1623396383,Infrastructure,Ampli3,,,-16.7,0.8
1623396383,Infrastructure,Ampli4,,,-22.9,0.7
1623396386,Infrastructure,Ampli1,,,-23,0.7
1623396386,Infrastructure,Ampli2,,,-15.5,0.4
1623396386,Infrastructure,Ampli4,,,-22.9,0.7
1623396386,Devices,SPO1/18/11,2.21E-08,38.6,,
1623396386,Devices,SPO2/18/11,6.08E-07,23.4,,
1623396386,Infrastructure,Ampli3,,,-16.7,0.8
1623396389,Infrastructure,Ampli1,,,-23,0.7
1623396389,Devices,SPO1/18/11,2.23E-08,38.6,,
1623396389,Infrastructure,Ampli2,,,-15.5,0.4
1623396389,Infrastructure,Ampli4,,,-22.9,0.7
1623396392,Infrastructure,Ampli1,,,-23,0.7
1623396393,Infrastructure,Ampli2,,,-15.5,0.4
1623396393,Infrastructure,Ampli4,,,-22.9,0.7
1623396389,Devices,SPO2/18/11,8.00E-07,23.4,,
1623396389,Infrastructure,Ampli3,,,-16.7,0.8
1623396392,Devices,SPO1/18/11,2.35E-08,38.6,,
1623396392,Devices,SPO2/18/11,8.02E-07,23.3,,
1623396393,Infrastructure,Ampli3,,,-16.7,0.8
1623396396,Infrastructure,Ampli1,,,-23,0.7
1623396396,Infrastructure,Ampli4,,,-22.9,0.7
1623396396,Devices,SPO1/18/11,2.20E-08,38.5,,
1623396396,Devices,SPO2/18/11,8.03E-07,23.7,,
1623396396,Infrastructure,Ampli2,,,-15.5,0.4
1623396396,Infrastructure,Ampli3,,,-16.7,0.8
1623396399,Infrastructure,Ampli1,,,-23,0.7
1623396399,Infrastructure,Ampli2,,,-15.5,0.4
1623396399,Devices,SPO1/18/11,2.30E-08,38.6,,
1623396399,Devices,SPO2/18/11,8.05E-07,23.4,,
1623396399,Infrastructure,Ampli4,,,-22.9,0.7
1623396402,Infrastructure,Ampli1,,,-23,0.7
1623396402,Infrastructure,Ampli4,,,-22.9,0.7
1623396402,Infrastructure,Ampli2,,,-15.5,0.4
1623396399,Infrastructure,Ampli3,,,-16.7,0.8
1623396402,Devices,SPO1/18/11,2.21E-08,37,,
1623396402,Devices,SPO2/18/11,8.02E-07,23.6,,
1623396402,Infrastructure,Ampli3,,,-16.7,0.8
1623396405,Infrastructure,Ampli1,,,-23,0.7
1623396405,Infrastructure,Ampli2,,,-15.5,0.4
1623396405,Devices,SPO1/18/11,2.31E-08,38.5,,
1623396405,Devices,SPO2/18/11,7.97E-07,23.6,,
1623396405,Infrastructure,Ampli4,,,-22.9,0.7
1623396405,Infrastructure,Ampli3,,,-16.7,0.8
1623396409,Infrastructure,Ampli1,,,-23,0.7
1623396408,Devices,SPO2/18/11,7.95E-07,23.6,,
1623396409,Infrastructure,Ampli4,,,-22.9,0.7
1623396409,Infrastructure,Ampli2,,,-15.5,0.4
1623396412,Infrastructure,Ampli1,,,-23,0.7
1623396412,Infrastructure,Ampli4,,,-22.9,0.7
1623396412,Infrastructure,Ampli2,,,-15.5,0.4
1623396408,Devices,SPO1/18/11,2.22E-08,37.7,,
1623396409,Infrastructure,Ampli3,,,-16.7,0.8
1623396412,Devices,SPO2/18/11,8.03E-07,23.5,,
1623396412,Devices,SPO1/18/11,1.76E-08,38.6,,
1623396412,Infrastructure,Ampli3,,,-16.7,0.8
1623396415,Infrastructure,Ampli1,,,-23,0.7
1623396415,Infrastructure,Ampli2,,,-15.5,0.4
1623396415,Devices,SPO2/18/11,7.97E-07,23.6,,
1623396415,Infrastructure,Ampli4,,,-22.9,0.7
1623396415,Devices,SPO1/18/11,2.33E-08,38.6,,
1623396415,Infrastructure,Ampli3,,,-16.7,0.8
1623396418,Infrastructure,Ampli1,,,-23,0.7
1623396418,Infrastructure,Ampli2,,,-15.5,0.4
1623396418,Devices,SPO1/18/11,2.24E-08,38.6,,
1623396418,Infrastructure,Ampli4,,,-22.9,0.7
1623396421,Infrastructure,Ampli1,,,-23,0.7
1623396421,Infrastructure,Ampli2,,,-15.5,0.4
1623396421,Infrastructure,Ampli4,,,-22.9,0.7
1623396418,Devices,SPO2/18/11,8.02E-07,23.5,,
1623396418,Infrastructure,Ampli3,,,-16.7,0.8
1623396421,Devices,SPO1/18/11,2.28E-08,38.6,,
1623396421,Devices,SPO2/18/11,8.01E-07,23.6,,
1623396421,Infrastructure,Ampli3,,,-16.7,0.8
1623396425,Devices,SPO2/18/11,7.98E-07,23.5,,
1623396425,Devices,SPO1/18/11,2.26E-08,38.5,,
1623396425,Infrastructure,Ampli1,,,-23,0.7
1623396425,Infrastructure,Ampli4,,,-22.9,0.7
1623396425,Infrastructure,Ampli2,,,-15.5,0.4
1623396428,Infrastructure,Ampli1,,,-23,0.7
1623396428,Infrastructure,Ampli4,,,-22.9,0.7
1623396425,Infrastructure,Ampli3,,,-16.7,0.8
1623396428,Devices,SPO2/18/11,8.00E-07,23.6,,
1623396428,Devices,SPO1/18/11,2.25E-08,38.5,,
1623396428,Infrastructure,Ampli3,,,-16.7,0.8
1623396428,Infrastructure,Ampli2,,,-15.5,0.4
1623396431,Infrastructure,Ampli1,,,-23,0.7
1623396431,Devices,SPO2/18/11,7.98E-07,23.3,,
1623396431,Devices,SPO1/18/11,2.20E-08,38.4,,
1623396431,Infrastructure,Ampli3,,,-16.7,0.8
1623396431,Infrastructure,Ampli2,,,-15.5,0.4
1623396431,Infrastructure,Ampli4,,,-22.9,0.7
1623396434,Infrastructure,Ampli1,,,-23,0.7
1623396434,Infrastructure,Ampli2,,,-15.5,0.4
1623396434,Devices,SPO2/18/11,7.97E-07,23.7,,
1623396434,Infrastructure,Ampli4,,,-22.9,0.7
1623396437,Infrastructure,Ampli1,,,-23,0.7
1623396438,Infrastructure,Ampli4,,,-22.9,0.7
1623396438,Infrastructure,Ampli2,,,-15.5,0.4
1623396434,Devices,SPO1/18/11,2.33E-08,38.6,,
1623396434,Infrastructure,Ampli3,,,-16.7,0.8
1623396437,Devices,SPO1/18/11,2.27E-08,38.5,,
1623396437,Devices,SPO2/18/11,8.05E-07,23.6,,
1623396437,Infrastructure,Ampli3,,,-16.7,0.8
1623396441,Infrastructure,Ampli1,,,-23,0.7
1623396441,Infrastructure,Ampli4,,,-22.9,0.7
1623396441,Devices,SPO2/18/11,8.04E-07,23.5,,
1623396441,Infrastructure,Ampli2,,,-15.5,0.4
1623396441,Devices,SPO1/18/11,2.21E-08,37.5,,
1623396441,Infrastructure,Ampli3,,,-16.7,0.8
1623396444,Infrastructure,Ampli1,,,-23,0.7
1623396444,Infrastructure,Ampli2,,,-15.5,0.4
1623396444,Devices,SPO2/18/11,7.99E-07,23.5,,
1623396444,Infrastructure,Ampli4,,,-22.9,0.7
1623396447,Infrastructure,Ampli1,,,-23,0.7
1623396447,Infrastructure,Ampli4,,,-22.9,0.7
1623396447,Infrastructure,Ampli2,,,-15.5,0.4
1623396444,Devices,SPO1/18/11,2.26E-08,37.5,,
1623396444,Infrastructure,Ampli3,,,-16.7,0.8
1623396447,Devices,SPO1/18/11,2.22E-08,38.4,,
1623396447,Devices,SPO2/18/11,7.97E-07,23.5,,
1623396447,Infrastructure,Ampli3,,,-16.7,0.8
1623396450,Devices,SPO1/18/11,2.26E-08,38.6,,
1623396450,Infrastructure,Ampli1,,,-23,0.7
1623396450,Infrastructure,Ampli2,,,-15.5,0.4
1623396450,Devices,SPO2/18/11,8.10E-07,23.5,,
1623396450,Infrastructure,Ampli3,,,-16.7,0.8
1623396450,Infrastructure,Ampli4,,,-22.9,0.7
1623396454,Infrastructure,Ampli1,,,-23,0.7
1623396454,Infrastructure,Ampli4,,,-22.9,0.7
1623396453,Devices,SPO1/18/11,2.38E-08,38.6,,
1623396454,Infrastructure,Ampli2,,,-15.5,0.4
1623396457,Infrastructure,Ampli1,,,-23,0.7
1623396457,Infrastructure,Ampli2,,,-15.5,0.4
1623396457,Infrastructure,Ampli4,,,-22.9,0.7
1623396453,Devices,SPO2/18/11,7.97E-07,23.5,,
1623396454,Infrastructure,Ampli3,,,-16.7,0.8
1623396457,Devices,SPO1/18/11,2.34E-08,38.6,,
1623396457,Devices,SPO2/18/11,7.97E-07,23.6,,
1623396457,Infrastructure,Ampli3,,,-16.7,0.8
1623396460,Infrastructure,Ampli1,,,-23,0.7
1623396460,Infrastructure,Ampli2,,,-15.5,0.4
1623396460,Devices,SPO2/18/11,7.96E-07,23.6,,
1623396460,Devices,SPO1/18/11,2.25E-08,38.6,,
1623396460,Infrastructure,Ampli4,,,-22.9,0.7
1623396460,Infrastructure,Ampli3,,,-16.7,0.8
1623396463,Infrastructure,Ampli1,,,-23,0.7
1623396463,Devices,SPO1/18/11,2.28E-08,38.5,,
1623396463,Devices,SPO2/18/11,7.95E-07,23.6,,
1623396463,Infrastructure,Ampli2,,,-15.5,0.4
1623396463,Infrastructure,Ampli4,,,-22.9,0.7
1623396466,Infrastructure,Ampli1,,,-23,0.7
1623396466,Infrastructure,Ampli2,,,-15.5,0.4
1623396466,Infrastructure,Ampli4,,,-22.9,0.7
1623396463,Infrastructure,Ampli3,,,-16.7,0.8
1623396466,Devices,SPO1/18/11,2.24E-08,38.6,,
1623396466,Devices,SPO2/18/11,7.99E-07,23.5,,
1623396466,Infrastructure,Ampli3,,,-16.7,0.8
1623396470,Infrastructure,Ampli1,,,-23,0.7
1623396470,Infrastructure,Ampli2,,,-15.5,0.4
1623396470,Devices,SPO1/18/11,2.20E-08,38.6,,
1623396470,Devices,SPO2/18/11,7.92E-07,23.5,,
1623396470,Infrastructure,Ampli4,,,-22.9,0.7
1623396473,Infrastructure,Ampli1,,,-23,0.7
1623396473,Infrastructure,Ampli4,,,-22.9,0.7
1623396473,Infrastructure,Ampli2,,,-15.5,0.4
1623396470,Infrastructure,Ampli3,,,-16.7,0.8
1623396473,Devices,SPO1/18/11,2.20E-08,38.6,,
1623396473,Devices,SPO2/18/11,7.89E-07,23.8,,
1623396473,Infrastructure,Ampli3,,,-16.7,0.8
1623396476,Infrastructure,Ampli1,,,-23,0.7
1623396476,Devices,SPO1/18/11,2.24E-08,38.6,,
1623396476,Devices,SPO2/18/11,7.89E-07,23.3,,
1623396476,Infrastructure,Ampli3,,,-16.7,0.8
1623396476,Infrastructure,Ampli4,,,-22.9,0.7
1623396476,Infrastructure,Ampli2,,,-15.5,0.4
1623396479,Infrastructure,Ampli1,,,-23,0.7
1623396479,Devices,SPO1/18/11,2.24E-08,38.6,,
1623396479,Devices,SPO2/18/11,7.89E-07,23.4,,
1623396479,Infrastructure,Ampli2,,,-15.5,0.4
1623396479,Infrastructure,Ampli4,,,-22.9,0.7
1623396482,Infrastructure,Ampli1,,,-23,0.7
1623396483,Infrastructure,Ampli2,,,-15.5,0.4
1623396483,Infrastructure,Ampli4,,,-22.9,0.7
1623396479,Infrastructure,Ampli3,,,-16.7,0.8
1623396482,Devices,SPO1/18/11,2.28E-08,36.6,,
1623396482,Devices,SPO2/18/11,7.93E-07,23.5,,
1623396482,Infrastructure,Ampli3,,,-16.7,0.8
1623396486,Infrastructure,Ampli1,,,-23,0.7
1623396486,Infrastructure,Ampli4,,,-22.9,0.7
1623396486,Devices,SPO1/18/11,2.24E-08,38.6,,
1623396486,Infrastructure,Ampli2,,,-15.5,0.4
1623396486,Devices,SPO2/18/11,7.94E-07,23.4,,
1623396486,Infrastructure,Ampli3,,,-16.7,0.8
1623396489,Devices,SPO2/18/11,7.87E-07,23.6,,
1623396489,Infrastructure,Ampli1,,,-23,0.7
1623396489,Devices,SPO1/18/11,2.18E-08,38.6,,
1623396489,Infrastructure,Ampli3,,,-16.7,0.8
1623396492,Devices,SPO1/18/11,2.15E-08,38.6,,
1623396492,Devices,SPO2/18/11,7.84E-07,23.7,,
1623396492,Infrastructure,Ampli3,,,-16.7,0.8
1623396489,Infrastructure,Ampli2,,,-15.5,0.4
1623396489,Infrastructure,Ampli4,,,-22.9,0.7
1623396492,Infrastructure,Ampli1,,,-23,0.7
1623396492,Infrastructure,Ampli2,,,-15.5,0.4
1623396492,Infrastructure,Ampli4,,,-22.9,0.7
1623396495,Devices,SPO2/18/11,7.85E-07,23.6,,
1623396495,Infrastructure,Ampli1,,,-23,0.7
1623396495,Devices,SPO1/18/11,2.10E-08,38.6,,
1623396495,Infrastructure,Ampli3,,,-16.7,0.8
1623396495,Infrastructure,Ampli4,,,-22.9,0.7
1623396495,Infrastructure,Ampli2,,,-15.5,0.4
1623396499,Infrastructure,Ampli1,,,-23,0.7
1623396499,Infrastructure,Ampli4,,,-22.9,0.7
1623396499,Infrastructure,Ampli2,,,-15.5,0.4
1623396502,Infrastructure,Ampli1,,,-23,0.7
1623396502,Infrastructure,Ampli2,,,-15.5,0.4
1623396502,Infrastructure,Ampli4,,,-22.9,0.7
1623396499,Devices,SPO2/18/11,7.90E-07,23.5,,
1623396499,Devices,SPO1/18/11,2.16E-08,37.8,,
1623396499,Infrastructure,Ampli3,,,-16.7,0.8
1623396502,Devices,SPO2/18/11,7.91E-07,23.5,,
1623396502,Devices,SPO1/18/11,2.20E-08,37.7,,
1623396502,Infrastructure,Ampli3,,,-16.7,0.8
1623396505,Infrastructure,Ampli1,,,-23,0.7
1623396505,Infrastructure,Ampli2,,,-15.5,0.4
1623396505,Devices,SPO1/18/11,2.27E-08,38.5,,
1623396505,Infrastructure,Ampli4,,,-22.9,0.7
1623396505,Devices,SPO2/18/11,7.92E-07,23.5,,
1623396505,Infrastructure,Ampli3,,,-16.7,0.8
1623396508,Devices,SPO1/18/11,2.24E-08,38.5,,
1623396508,Devices,SPO2/18/11,7.94E-07,23.5,,
1623396508,Infrastructure,Ampli3,,,-16.7,0.8
1623396511,Devices,SPO1/18/11,2.22E-08,38.6,,
1623396511,Devices,SPO2/18/11,7.92E-07,23.5,,
1623396512,Infrastructure,Ampli3,,,-16.7,0.8
1623396508,Infrastructure,Ampli1,,,-23,0.7
1623396508,Infrastructure,Ampli2,,,-15.5,0.4
1623396508,Infrastructure,Ampli4,,,-22.9,0.7
1623396511,Infrastructure,Ampli1,,,-23,0.7
1623396512,Infrastructure,Ampli2,,,-15.5,0.4
1623396512,Infrastructure,Ampli4,,,-22.9,0.7
1623396515,Infrastructure,Ampli1,,,-23,0.7
1623396515,Infrastructure,Ampli2,,,-15.5,0.4
1623396515,Devices,SPO1/18/11,2.34E-08,38.6,,
1623396515,Devices,SPO2/18/11,7.94E-07,23.6,,
1623396515,Infrastructure,Ampli4,,,-22.9,0.7
1623396518,Infrastructure,Ampli1,,,-23,0.7
1623396515,Infrastructure,Ampli3,,,-16.7,0.8
1623396518,Devices,SPO1/18/11,2.25E-08,38.6,,
1623396518,Devices,SPO2/18/11,7.97E-07,23.5,,
1623396518,Infrastructure,Ampli3,,,-16.7,0.8
1623396521,Devices,SPO1/18/11,2.32E-08,38.6,,
1623396518,Infrastructure,Ampli2,,,-15.5,0.4
1623396518,Infrastructure,Ampli4,,,-22.9,0.7
1623396521,Infrastructure,Ampli1,,,-23,0.7
1623396521,Infrastructure,Ampli2,,,-15.5,0.4
1623396521,Infrastructure,Ampli4,,,-22.9,0.7
1623396521,Devices,SPO2/18/11,7.93E-07,23.5,,
1623396521,Infrastructure,Ampli3,,,-16.7,0.8
1623396524,Infrastructure,Ampli1,,,-23,0.7
1623396524,Devices,SPO1/18/11,2.30E-08,38.5,,
1623396524,Devices,SPO2/18/11,7.92E-07,23.6,,
1623396524,Infrastructure,Ampli2,,,-15.5,0.4
1623396524,Infrastructure,Ampli4,,,-22.9,0.7
1623396528,Infrastructure,Ampli1,,,-23,0.7
1623396528,Infrastructure,Ampli2,,,-15.5,0.4
1623396528,Infrastructure,Ampli4,,,-22.9,0.7
1623396524,Infrastructure,Ampli3,,,-16.7,0.8
1623396527,Devices,SPO1/18/11,2.29E-08,38.6,,
1623396527,Devices,SPO2/18/11,7.92E-07,23.5,,
1623396528,Infrastructure,Ampli3,,,-16.7,0.8
1623396531,Devices,SPO1/18/11,2.26E-08,38.6,,
1623396531,Devices,SPO2/18/11,7.87E-07,23.6,,
1623396531,Infrastructure,Ampli1,,,-23,0.7
1623396531,Infrastructure,Ampli3,,,-16.7,0.8
1623396531,Infrastructure,Ampli2,,,-15.5,0.4
1623396531,Infrastructure,Ampli4,,,-22.9,0.7
1623396534,Devices,SPO1/18/11,2.32E-08,38.6,,
1623396534,Devices,SPO2/18/11,7.90E-07,23.4,,
1623396534,Infrastructure,Ampli1,,,-23,0.7
1623396534,Infrastructure,Ampli3,,,-16.7,0.8
1623396537,Devices,SPO1/18/11,2.42E-08,38.3,,
1623396537,Devices,SPO2/18/11,7.94E-07,23.6,,
1623396537,Infrastructure,Ampli3,,,-16.7,0.8
1623396534,Infrastructure,Ampli2,,,-15.5,0.4
1623396534,Infrastructure,Ampli4,,,-22.9,0.7
1623396537,Infrastructure,Ampli1,,,-23,0.7
1623396537,Infrastructure,Ampli2,,,-15.5,0.4
1623396537,Infrastructure,Ampli4,,,-22.9,0.7
1623396540,Devices,SPO1/18/11,2.28E-08,38.6,,
1623396540,Infrastructure,Ampli1,,,-23,0.7
1623396540,Infrastructure,Ampli2,,,-15.5,0.4
1623396540,Infrastructure,Ampli4,,,-22.9,0.7
1623396540,Devices,SPO2/18/11,7.96E-07,23.7,,
1623396540,Infrastructure,Ampli3,,,-16.7,0.8
1623396544,Infrastructure,Ampli1,,,-23,0.7
1623396543,Devices,SPO1/18/11,2.28E-08,38.5,,
1623396544,Infrastructure,Ampli2,,,-15.5,0.4
1623396544,Infrastructure,Ampli4,,,-22.9,0.7
1623396547,Infrastructure,Ampli1,,,-23,0.7
1623396547,Infrastructure,Ampli2,,,-15.5,0.4
1623396547,Infrastructure,Ampli4,,,-22.9,0.7
1623396544,Devices,SPO2/18/11,7.92E-07,23.7,,
1623396544,Infrastructure,Ampli3,,,-16.7,0.8
1623396547,Devices,SPO1/18/11,1.72E-08,38.5,,
1623396547,Devices,SPO2/18/11,7.93E-07,23.4,,
1623396547,Infrastructure,Ampli3,,,-16.7,0.8
1623396550,Infrastructure,Ampli1,,,-23,0.7
1623396550,Devices,SPO1/18/11,2.22E-08,38.6,,
1623396550,Infrastructure,Ampli4,,,-22.9,0.7
1623396550,Infrastructure,Ampli2,,,-15.5,0.4
1623396550,Devices,SPO2/18/11,7.94E-07,23.4,,
1623396550,Infrastructure,Ampli3,,,-16.7,0.8
1623396553,Devices,SPO1/18/11,2.23E-08,38.6,,
1623396553,Infrastructure,Ampli1,,,-23,0.7
1623396553,Devices,SPO2/18/11,8.01E-07,23.6,,
1623396553,Infrastructure,Ampli3,,,-16.7,0.8
1623396556,Devices,SPO1/18/11,2.26E-08,38.6,,
1623396556,Devices,SPO2/18/11,7.99E-07,23.6,,
1623396556,Infrastructure,Ampli3,,,-16.7,0.8
1623396553,Infrastructure,Ampli2,,,-15.5,0.4
1623396553,Infrastructure,Ampli4,,,-22.9,0.7
1623396556,Infrastructure,Ampli1,,,-23,0.7
1623396557,Infrastructure,Ampli2,,,-15.5,0.4
1623396557,Infrastructure,Ampli4,,,-22.9,0.7
1623396560,Devices,SPO1/18/11,2.21E-08,37.1,,
1623396560,Infrastructure,Ampli1,,,-23,0.7
1623396560,Infrastructure,Ampli4,,,-22.9,0.7
1623396560,Infrastructure,Ampli2,,,-15.5,0.4
1623396563,Infrastructure,Ampli1,,,-23,0.7
1623396563,Infrastructure,Ampli4,,,-22.9,0.7
1623396563,Infrastructure,Ampli2,,,-15.5,0.4
1623396560,Devices,SPO2/18/11,8.03E-07,23.2,,
1623396560,Infrastructure,Ampli3,,,-16.7,0.8
1623396563,Devices,SPO2/18/11,7.96E-07,23.6,,
1623396563,Devices,SPO1/18/11,2.23E-08,38.6,,
1623396563,Infrastructure,Ampli3,,,-16.7,0.8
1623396566,Infrastructure,Ampli1,,,-23,0.7
1623396566,Infrastructure,Ampli2,,,-15.5,0.4
1623396566,Devices,SPO1/18/11,2.19E-08,38.6,,
1623396566,Infrastructure,Ampli4,,,-22.9,0.7
1623396566,Devices,SPO2/18/11,7.96E-07,23.4,,
1623396566,Infrastructure,Ampli3,,,-16.7,0.8
1623396569,Infrastructure,Ampli1,,,-23,0.7
1623396569,Infrastructure,Ampli2,,,-15.5,0.4
1623396569,Devices,SPO2/18/11,8.03E-07,23.4,,
1623396569,Devices,SPO1/18/11,2.30E-08,38.6,,
1623396569,Infrastructure,Ampli3,,,-16.7,0.8
1623396572,Devices,SPO2/18/11,7.95E-07,23.5,,
1623396572,Devices,SPO1/18/11,2.27E-08,37.2,,
1623396572,Infrastructure,Ampli3,,,-16.7,0.8
1623396569,Infrastructure,Ampli4,,,-22.9,0.7
1623396572,Infrastructure,Ampli1,,,-23,0.7
1623396573,Infrastructure,Ampli2,,,-15.5,0.4
1623396573,Infrastructure,Ampli4,,,-22.9,0.7
1623396576,Devices,SPO1/18/11,2.28E-08,38.6,,
1623396576,Infrastructure,Ampli1,,,-23,0.7
1623396576,Infrastructure,Ampli2,,,-15.5,0.4
1623396576,Devices,SPO2/18/11,7.93E-07,23.6,,
1623396576,Infrastructure,Ampli3,,,-16.7,0.8
1623396576,Infrastructure,Ampli4,,,-22.9,0.7
1623396579,Devices,SPO2/18/11,7.92E-07,23.6,,
1623396579,Infrastructure,Ampli1,,,-23,0.7
1623396579,Infrastructure,Ampli2,,,-15.5,0.4
1623396579,Infrastructure,Ampli4,,,-22.9,0.7
1623396582,Infrastructure,Ampli1,,,-23,0.7
1623396582,Infrastructure,Ampli2,,,-15.5,0.4
1623396582,Infrastructure,Ampli4,,,-22.9,0.7
1623396579,Devices,SPO1/18/11,2.27E-08,38.6,,
1623396579,Infrastructure,Ampli3,,,-16.7,0.8
1623396582,Devices,SPO1/18/11,2.24E-08,38.1,,
1623396582,Devices,SPO2/18/11,5.98E-07,23.4,,
1623396582,Infrastructure,Ampli3,,,-16.7,0.8
1623396585,Infrastructure,Ampli1,,,-23,0.7
1623396585,Infrastructure,Ampli4,,,-22.9,0.7
