Timestamp,Type,ID,BER,OSNR,InputPower,OutputPower
1623420497,Devices,SPO1/18/11,2.12e-08,38.6,,
1623420497,Infrastructure,Ampli1,,,-32.9,0.7
1623420497,Devices,SPO2/18/11,0.0039215868,14.9,,
1623420497,Infrastructure,Ampli3,,,-16.8,0.7
1623420497,Infrastructure,Ampli2,,,-15.6,0.4
1623420497,Infrastructure,Ampli4,,,-23.1,0.7
1623420500,Infrastructure,Ampli1,,,-23.0,0.7
1623420500,Infrastructure,Ampli2,,,-15.5,0.4
1623420500,Devices,SPO1/18/11,2.22e-08,38.6,,
1623420500,Infrastructure,Ampli4,,,-22.9,0.7
1623420503,Infrastructure,Ampli1,,,-23.0,0.7
1623420503,Infrastructure,Ampli2,,,-15.5,0.4
1623420504,Infrastructure,Ampli4,,,-22.9,0.7
1623420500,Devices,SPO2/18/11,0.0039296442,14.8,,
1623420500,Infrastructure,Ampli3,,,-16.7,0.8
1623420503,Devices,SPO1/18/11,1.7e-08,38.6,,
1623420504,Devices,SPO2/18/11,0.0008542842,14.8,,
1623420504,Infrastructure,Ampli3,,,-16.7,0.8
1623420506,Devices,SPO1/18/11,2.23e-08,38.5,,
1623420507,Infrastructure,Ampli1,,,-23.0,0.7
1623420507,Infrastructure,Ampli2,,,-15.5,0.4
1623420507,Infrastructure,Ampli4,,,-22.9,0.7
1623420507,Devices,SPO2/18/11,7.872e-07,23.2,,
1623420507,Infrastructure,Ampli3,,,-16.7,0.8
1623420510,Devices,SPO1/18/11,2.23e-08,38.6,,
1623420510,Devices,SPO2/18/11,7.804e-07,23.4,,
1623420510,Infrastructure,Ampli1,,,-32.0,0.7
1623420510,Infrastructure,Ampli3,,,-16.8,0.7
1623420513,Devices,SPO1/18/11,2.24e-08,38.6,,
1623420513,Devices,SPO2/18/11,0.000510064,23.5,,
1623420513,Infrastructure,Ampli3,,,-16.8,0.7
1623420510,Infrastructure,Ampli2,,,-15.6,0.4
1623420510,Infrastructure,Ampli4,,,-23.1,0.7
1623420513,Infrastructure,Ampli1,,,-31.9,0.7
1623420513,Infrastructure,Ampli2,,,-15.6,0.4
1623420514,Infrastructure,Ampli4,,,-23.1,0.7
1623420516,Devices,SPO1/18/11,2.17e-08,38.5,,
1623420516,Infrastructure,Ampli1,,,-32.0,0.7
1623420516,Infrastructure,Ampli2,,,-15.6,0.4
1623420517,Infrastructure,Ampli4,,,-23.1,0.7
1623420517,Devices,SPO2/18/11,0.0019632263,15.6,,
1623420517,Infrastructure,Ampli3,,,-16.8,0.7
1623420519,Devices,SPO1/18/11,2.25e-08,38.6,,
1623420519,Infrastructure,Ampli1,,,-23.0,0.7
1623420520,Infrastructure,Ampli2,,,-15.5,0.4
1623420520,Devices,SPO2/18/11,0.0019649592,15.7,,
1623420520,Infrastructure,Ampli3,,,-16.7,0.8
1623420520,Infrastructure,Ampli4,,,-22.9,0.7
1623420523,Infrastructure,Ampli1,,,-23.0,0.7
1623420523,Infrastructure,Ampli2,,,-15.5,0.4
1623420523,Infrastructure,Ampli4,,,-22.9,0.7
1623420523,Devices,SPO1/18/11,2.22e-08,38.6,,
1623420523,Devices,SPO2/18/11,0.0015794919,15.6,,
1623420523,Infrastructure,Ampli3,,,-16.7,0.8
1623420526,Devices,SPO1/18/11,2.2e-08,38.6,,
1623420526,Devices,SPO2/18/11,7.77e-07,23.4,,
1623420526,Infrastructure,Ampli3,,,-16.7,0.8
1623420529,Devices,SPO1/18/11,2.27e-08,38.6,,
1623420526,Infrastructure,Ampli1,,,-23.0,0.7
1623420526,Infrastructure,Ampli2,,,-15.5,0.4
1623420526,Infrastructure,Ampli4,,,-22.9,0.7
1623420529,Infrastructure,Ampli1,,,-31.1,0.7
1623420529,Infrastructure,Ampli2,,,-15.6,0.4
1623420530,Devices,SPO2/18/11,5.859e-07,23.6,,
1623420530,Infrastructure,Ampli3,,,-16.8,0.7
1623420532,Devices,SPO1/18/11,2.17e-08,38.6,,
1623420533,Devices,SPO2/18/11,7.63509e-05,23.5,,
1623420533,Infrastructure,Ampli3,,,-16.8,0.7
1623420530,Infrastructure,Ampli4,,,-23.1,0.7
1623420532,Infrastructure,Ampli1,,,-31.1,0.7
1623420533,Infrastructure,Ampli2,,,-15.6,0.4
1623420533,Infrastructure,Ampli4,,,-23.1,0.7
1623420536,Devices,SPO1/18/11,2.14e-08,38.6,,
1623420536,Devices,SPO2/18/11,0.0009238083,16.4,,
1623420536,Infrastructure,Ampli3,,,-16.8,0.7
1623420539,Devices,SPO1/18/11,2.21e-08,38.6,,
1623420539,Devices,SPO2/18/11,0.000923615,16.4,,
1623420536,Infrastructure,Ampli1,,,-31.1,0.7
1623420536,Infrastructure,Ampli2,,,-15.6,0.4
1623420536,Infrastructure,Ampli4,,,-23.1,0.7
1623420539,Infrastructure,Ampli1,,,-31.1,0.7
1623420539,Infrastructure,Ampli2,,,-15.6,0.4
1623420540,Infrastructure,Ampli4,,,-23.1,0.7
1623420542,Infrastructure,Ampli1,,,-35.8,0.7
1623420539,Infrastructure,Ampli3,,,-16.8,0.7
1623420542,Infrastructure,Ampli2,,,-15.6,0.4
1623420543,Infrastructure,Ampli4,,,-23.1,0.7
1623420542,Devices,SPO1/18/11,2.21e-08,38.5,,
1623420543,Devices,SPO2/18/11,0.0,16.4,,
1623420543,Infrastructure,Ampli3,,,-16.8,0.7
1623420545,Infrastructure,Ampli1,,,-35.8,0.7
1623420545,Devices,SPO1/18/11,2.15e-08,38.6,,
1623420546,Devices,SPO2/18/11,0.0,11.9,,
1623420546,Infrastructure,Ampli3,,,-16.8,0.7
1623420549,Devices,SPO1/18/11,2.22e-08,38.6,,
1623420549,Devices,SPO2/18/11,0.0,12.0,,
1623420549,Infrastructure,Ampli3,,,-16.8,0.7
1623420546,Infrastructure,Ampli2,,,-15.6,0.4
1623420546,Infrastructure,Ampli4,,,-23.1,0.7
1623420549,Infrastructure,Ampli1,,,-35.9,0.7
1623420549,Infrastructure,Ampli2,,,-15.6,0.4
1623420549,Infrastructure,Ampli4,,,-23.1,0.7
1623420552,Devices,SPO1/18/11,2.19e-08,38.5,,
1623420552,Infrastructure,Ampli1,,,-30.1,0.7
1623420552,Infrastructure,Ampli2,,,-15.6,0.4
1623420552,Devices,SPO2/18/11,0.0176567725,12.0,,
1623420553,Infrastructure,Ampli3,,,-16.8,0.7
1623420553,Infrastructure,Ampli4,,,-23.1,0.7
1623420555,Infrastructure,Ampli1,,,-30.0,0.7
1623420555,Devices,SPO1/18/11,2.24e-08,38.5,,
1623420555,Infrastructure,Ampli2,,,-15.6,0.4
1623420556,Infrastructure,Ampli4,,,-23.1,0.7
1623420558,Infrastructure,Ampli1,,,-30.0,0.7
1623420559,Infrastructure,Ampli2,,,-15.6,0.4
1623420559,Infrastructure,Ampli4,,,-23.1,0.7
1623420556,Devices,SPO2/18/11,0.0021250239,12.0,,
1623420556,Infrastructure,Ampli3,,,-16.8,0.7
1623420558,Devices,SPO1/18/11,2.28e-08,38.5,,
1623420559,Devices,SPO2/18/11,0.0003729404,17.4,,
1623420559,Infrastructure,Ampli3,,,-16.8,0.7
1623420562,Infrastructure,Ampli1,,,-21.1,0.7
1623420562,Infrastructure,Ampli2,,,-15.4,0.4
1623420562,Infrastructure,Ampli4,,,-22.9,0.7
1623420562,Devices,SPO1/18/11,2.27e-08,38.5,,
1623420562,Devices,SPO2/18/11,0.0003733952,17.5,,
1623420562,Infrastructure,Ampli3,,,-16.7,0.8
1623420565,Infrastructure,Ampli1,,,-21.1,0.7
1623420565,Devices,SPO1/18/11,2.29e-08,38.6,,
1623420565,Infrastructure,Ampli2,,,-15.4,0.4
1623420566,Infrastructure,Ampli4,,,-22.8,0.7
1623420568,Infrastructure,Ampli1,,,-21.1,0.7
1623420568,Infrastructure,Ampli2,,,-15.4,0.4
1623420569,Infrastructure,Ampli4,,,-22.9,0.7
1623420566,Devices,SPO2/18/11,0.0001849205,17.4,,
1623420566,Infrastructure,Ampli3,,,-16.7,0.8
1623420568,Devices,SPO1/18/11,2.29e-08,38.5,,
1623420569,Devices,SPO2/18/11,2.622e-07,24.9,,
1623420569,Infrastructure,Ampli3,,,-16.7,0.8
1623420571,Devices,SPO1/18/11,2.21e-08,38.6,,
1623420572,Devices,SPO2/18/11,2.605e-07,24.7,,
1623420571,Infrastructure,Ampli1,,,-33.9,0.7
1623420572,Infrastructure,Ampli3,,,-16.8,0.7
1623420572,Infrastructure,Ampli2,,,-15.6,0.4
1623420572,Infrastructure,Ampli4,,,-23.1,0.7
1623420575,Infrastructure,Ampli1,,,-33.9,0.7
1623420575,Infrastructure,Ampli2,,,-15.6,0.4
1623420575,Devices,SPO1/18/11,2.14e-08,38.6,,
1623420575,Devices,SPO2/18/11,0.0032177502,24.9,,
1623420575,Infrastructure,Ampli3,,,-16.8,0.7
1623420578,Devices,SPO1/18/11,2.27e-08,38.5,,
1623420579,Devices,SPO2/18/11,0.0082751069,13.9,,
1623420579,Infrastructure,Ampli3,,,-16.8,0.7
1623420576,Infrastructure,Ampli4,,,-23.1,0.7
1623420578,Infrastructure,Ampli1,,,-33.9,0.7
1623420578,Infrastructure,Ampli2,,,-15.6,0.4
1623420579,Infrastructure,Ampli4,,,-23.1,0.7
1623420581,Infrastructure,Ampli1,,,-31.1,0.7
1623420581,Infrastructure,Ampli2,,,-15.6,0.4
1623420581,Devices,SPO1/18/11,2.25e-08,38.5,,
1623420582,Devices,SPO2/18/11,0.0082839982,13.8,,
1623420582,Infrastructure,Ampli3,,,-16.8,0.7
1623420584,Devices,SPO1/18/11,2.21e-08,38.6,,
1623420582,Infrastructure,Ampli4,,,-23.1,0.7
1623420584,Infrastructure,Ampli1,,,-31.1,0.7
1623420585,Infrastructure,Ampli2,,,-15.6,0.4
1623420585,Devices,SPO2/18/11,0.005862864,13.9,,
1623420585,Infrastructure,Ampli3,,,-16.8,0.7
1623420588,Devices,SPO1/18/11,2.23e-08,38.6,,
1623420588,Devices,SPO2/18/11,0.0009246309,16.4,,
1623420589,Infrastructure,Ampli3,,,-16.8,0.7
1623420585,Infrastructure,Ampli4,,,-23.1,0.7
1623420588,Infrastructure,Ampli1,,,-31.1,0.7
1623420588,Infrastructure,Ampli2,,,-15.6,0.4
1623420589,Infrastructure,Ampli4,,,-23.1,0.7
1623420591,Infrastructure,Ampli1,,,-23.0,0.7
1623420591,Infrastructure,Ampli2,,,-15.5,0.4
1623420591,Devices,SPO1/18/11,2.28e-08,38.6,,
1623420592,Infrastructure,Ampli4,,,-22.9,0.7
1623420594,Infrastructure,Ampli1,,,-23.0,0.7
1623420594,Infrastructure,Ampli2,,,-15.5,0.4
1623420592,Devices,SPO2/18/11,0.000922221,16.5,,
1623420592,Infrastructure,Ampli3,,,-16.7,0.8
1623420594,Devices,SPO1/18/11,2.2e-08,38.5,,
1623420595,Devices,SPO2/18/11,0.0007027922,16.5,,
1623420595,Infrastructure,Ampli4,,,-22.9,0.7
1623420597,Infrastructure,Ampli1,,,-23.0,0.7
1623420595,Infrastructure,Ampli3,,,-16.7,0.8
1623420597,Devices,SPO1/18/11,2.23e-08,38.6,,
1623420598,Devices,SPO2/18/11,7.887e-07,23.5,,
1623420598,Infrastructure,Ampli3,,,-16.7,0.8
1623420598,Infrastructure,Ampli2,,,-15.5,0.4
1623420598,Infrastructure,Ampli4,,,-22.9,0.7
1623420601,Devices,SPO1/18/11,2.31e-08,38.6,,
1623420601,Infrastructure,Ampli1,,,-23.8,0.7
1623420601,Infrastructure,Ampli2,,,-15.5,0.4
1623420602,Infrastructure,Ampli4,,,-23.0,0.7
1623420604,Infrastructure,Ampli1,,,-25.9,0.7
1623420604,Infrastructure,Ampli2,,,-15.5,0.4
1623420601,Devices,SPO2/18/11,7.887e-07,23.4,,
1623420602,Infrastructure,Ampli3,,,-16.8,0.7
1623420604,Devices,SPO1/18/11,2.27e-08,38.6,,
1623420605,Devices,SPO2/18/11,1.7475e-06,23.6,,
1623420605,Infrastructure,Ampli4,,,-23.0,0.7
1623420607,Infrastructure,Ampli1,,,-25.9,0.7
1623420605,Infrastructure,Ampli3,,,-16.8,0.7
1623420607,Devices,SPO1/18/11,2.28e-08,38.5,,
1623420608,Devices,SPO2/18/11,9.1933e-06,21.0,,
1623420608,Infrastructure,Ampli3,,,-16.8,0.7
1623420607,Infrastructure,Ampli2,,,-15.5,0.4
1623420608,Infrastructure,Ampli4,,,-23.0,0.7
1623420610,Devices,SPO1/18/11,2.33e-08,38.6,,
1623420611,Devices,SPO2/18/11,9.1899e-06,20.9,,
1623420610,Infrastructure,Ampli1,,,-25.9,0.7
1623420611,Infrastructure,Ampli2,,,-15.5,0.4
1623420611,Infrastructure,Ampli4,,,-23.1,0.7
1623420614,Infrastructure,Ampli1,,,-30.1,0.7
1623420614,Infrastructure,Ampli2,,,-15.6,0.4
1623420611,Infrastructure,Ampli3,,,-16.8,0.7
1623420614,Devices,SPO1/18/11,2.33e-08,38.6,,
1623420614,Devices,SPO2/18/11,9.2074e-06,20.9,,
1623420615,Infrastructure,Ampli3,,,-16.8,0.7
1623420617,Devices,SPO1/18/11,2.26e-08,38.5,,
1623420615,Infrastructure,Ampli4,,,-23.1,0.7
1623420617,Infrastructure,Ampli1,,,-30.0,0.7
1623420618,Devices,SPO2/18/11,0.0003469306,20.0,,
1623420618,Infrastructure,Ampli3,,,-16.8,0.7
1623420617,Infrastructure,Ampli2,,,-15.6,0.4
1623420618,Infrastructure,Ampli4,,,-23.1,0.7
1623420620,Devices,SPO1/18/11,2.18e-08,38.6,,
1623420621,Devices,SPO2/18/11,0.0003483759,17.4,,
1623420621,Infrastructure,Ampli3,,,-16.8,0.7
1623420623,Devices,SPO1/18/11,2.24e-08,37.5,,
1623420624,Devices,SPO2/18/11,0.0003473906,17.4,,
1623420624,Infrastructure,Ampli3,,,-16.8,0.7
1623420620,Infrastructure,Ampli1,,,-30.1,0.7
1623420620,Infrastructure,Ampli2,,,-15.6,0.4
1623420621,Infrastructure,Ampli4,,,-23.1,0.7
1623420623,Infrastructure,Ampli1,,,-31.1,0.7
1623420624,Infrastructure,Ampli2,,,-15.6,0.4
1623420624,Infrastructure,Ampli4,,,-23.1,0.7
1623420627,Infrastructure,Ampli1,,,-31.1,0.7
1623420627,Devices,SPO1/18/11,2.17e-08,38.5,,
1623420627,Devices,SPO2/18/11,0.0006729694,17.5,,
1623420627,Infrastructure,Ampli3,,,-16.8,0.7
1623420627,Infrastructure,Ampli2,,,-15.6,0.4
1623420628,Infrastructure,Ampli4,,,-23.1,0.7
1623420630,Devices,SPO1/18/11,2.26e-08,38.5,,
1623420631,Devices,SPO2/18/11,0.0008593486,16.6,,
1623420630,Infrastructure,Ampli1,,,-31.1,0.7
1623420631,Infrastructure,Ampli3,,,-16.8,0.7
1623420633,Devices,SPO1/18/11,2.25e-08,38.5,,
1623420634,Devices,SPO2/18/11,0.0008570513,16.4,,
1623420634,Infrastructure,Ampli3,,,-16.8,0.7
1623420630,Infrastructure,Ampli2,,,-15.6,0.4
1623420631,Infrastructure,Ampli4,,,-23.1,0.7
1623420633,Infrastructure,Ampli1,,,-31.1,0.7
1623420633,Infrastructure,Ampli2,,,-15.6,0.4
1623420634,Infrastructure,Ampli4,,,-23.1,0.7
1623420637,Infrastructure,Ampli1,,,-31.1,0.7
1623420637,Infrastructure,Ampli2,,,-15.6,0.4
1623420636,Devices,SPO1/18/11,2.3e-08,38.6,,
1623420637,Devices,SPO2/18/11,0.0008585715,16.5,,
1623420637,Infrastructure,Ampli3,,,-16.8,0.7
1623420637,Infrastructure,Ampli4,,,-23.1,0.7
1623420640,Infrastructure,Ampli1,,,-31.1,0.7
1623420640,Infrastructure,Ampli2,,,-15.6,0.4
1623420640,Devices,SPO1/18/11,2.27e-08,38.5,,
1623420640,Devices,SPO2/18/11,0.0008584958,16.5,,
1623420640,Infrastructure,Ampli3,,,-16.8,0.7
1623420643,Devices,SPO1/18/11,2.21e-08,38.6,,
1623420644,Devices,SPO2/18/11,0.0008568768,16.6,,
1623420644,Infrastructure,Ampli3,,,-16.7,0.8
1623420641,Infrastructure,Ampli4,,,-23.1,0.7
1623420643,Infrastructure,Ampli1,,,-23.0,0.7
1623420643,Infrastructure,Ampli2,,,-15.5,0.4
1623420644,Infrastructure,Ampli4,,,-22.9,0.7
1623420646,Infrastructure,Ampli1,,,-23.0,0.7
1623420646,Devices,SPO1/18/11,2.2e-08,38.5,,
1623420647,Devices,SPO2/18/11,0.0004620553,16.5,,
1623420647,Infrastructure,Ampli3,,,-16.7,0.8
1623420649,Devices,SPO1/18/11,2.19e-08,38.6,,
1623420646,Infrastructure,Ampli2,,,-15.5,0.4
1623420647,Infrastructure,Ampli4,,,-22.9,0.7
1623420650,Devices,SPO2/18/11,7.892e-07,23.4,,
1623420650,Infrastructure,Ampli3,,,-16.7,0.8
1623420650,Infrastructure,Ampli1,,,-23.0,0.7
1623420650,Infrastructure,Ampli2,,,-15.5,0.4
1623420653,Devices,SPO1/18/11,2.19e-08,38.5,,
1623420653,Devices,SPO2/18/11,7.903e-07,23.4,,
1623420653,Infrastructure,Ampli3,,,-16.8,0.7
1623420650,Infrastructure,Ampli4,,,-22.9,0.7
1623420653,Infrastructure,Ampli1,,,-30.1,0.7
1623420653,Infrastructure,Ampli2,,,-15.6,0.4
1623420653,Infrastructure,Ampli4,,,-23.1,0.7
1623420656,Devices,SPO1/18/11,2.23e-08,38.6,,
1623420657,Devices,SPO2/18/11,9.16869e-05,23.4,,
1623420656,Infrastructure,Ampli1,,,-30.0,0.7
1623420656,Infrastructure,Ampli2,,,-15.6,0.4
1623420657,Infrastructure,Ampli3,,,-16.8,0.7
1623420659,Devices,SPO1/18/11,1.65e-08,38.6,,
1623420657,Infrastructure,Ampli4,,,-23.1,0.7
1623420659,Infrastructure,Ampli1,,,-30.0,0.7
1623420659,Infrastructure,Ampli2,,,-15.6,0.4
1623420660,Devices,SPO2/18/11,0.000374294,17.4,,
1623420660,Infrastructure,Ampli3,,,-16.8,0.7
1623420660,Infrastructure,Ampli4,,,-23.1,0.7
1623420663,Infrastructure,Ampli1,,,-31.9,0.7
1623420663,Infrastructure,Ampli2,,,-15.6,0.4
1623420663,Infrastructure,Ampli4,,,-23.1,0.7
1623420663,Devices,SPO1/18/11,2.11e-08,38.3,,
1623420663,Devices,SPO2/18/11,0.0003729719,17.3,,
1623420663,Infrastructure,Ampli3,,,-16.8,0.7
1623420666,Devices,SPO1/18/11,2.25e-08,38.6,,
1623420666,Devices,SPO2/18/11,0.0003723192,17.3,,
1623420666,Infrastructure,Ampli1,,,-32.0,0.7
1623420666,Infrastructure,Ampli2,,,-15.6,0.4
1623420666,Infrastructure,Ampli4,,,-23.1,0.7
1623420669,Infrastructure,Ampli1,,,-32.0,0.7
1623420669,Infrastructure,Ampli2,,,-15.6,0.4
1623420666,Infrastructure,Ampli3,,,-16.8,0.7
1623420669,Devices,SPO1/18/11,2.24e-08,38.6,,
1623420670,Devices,SPO2/18/11,0.0018950594,15.9,,
1623420670,Infrastructure,Ampli4,,,-23.1,0.7
1623420672,Infrastructure,Ampli1,,,-32.0,0.7
1623420670,Infrastructure,Ampli3,,,-16.8,0.7
1623420672,Infrastructure,Ampli2,,,-15.6,0.4
1623420673,Infrastructure,Ampli4,,,-22.9,0.7
1623420672,Devices,SPO1/18/11,2.26e-08,38.6,,
1623420673,Devices,SPO2/18/11,0.0019641951,15.7,,
1623420673,Infrastructure,Ampli3,,,-16.7,0.8
1623420675,Devices,SPO1/18/11,2.26e-08,38.6,,
1623420676,Devices,SPO2/18/11,0.0019630759,15.6,,
1623420676,Infrastructure,Ampli3,,,-16.7,0.8
1623420679,Devices,SPO1/18/11,2.32e-08,38.6,,
1623420679,Devices,SPO2/18/11,0.0002633241,18.8,,
1623420679,Infrastructure,Ampli3,,,-16.7,0.8
1623420676,Infrastructure,Ampli1,,,-23.0,0.7
1623420676,Infrastructure,Ampli2,,,-15.5,0.4
1623420676,Infrastructure,Ampli4,,,-22.9,0.7
1623420679,Infrastructure,Ampli1,,,-23.0,0.7
1623420679,Infrastructure,Ampli2,,,-15.5,0.4
1623420680,Infrastructure,Ampli4,,,-22.9,0.7
1623420682,Infrastructure,Ampli1,,,-23.0,0.7
1623420682,Infrastructure,Ampli2,,,-15.5,0.4
1623420682,Devices,SPO1/18/11,2.22e-08,38.5,,
1623420683,Devices,SPO2/18/11,7.895e-07,23.4,,
1623420683,Infrastructure,Ampli3,,,-16.7,0.8
1623420683,Infrastructure,Ampli4,,,-22.9,0.7
1623420685,Devices,SPO1/18/11,2.26e-08,38.5,,
1623420686,Devices,SPO2/18/11,7.887e-07,23.5,,
1623420686,Infrastructure,Ampli3,,,-16.7,0.8
1623420689,Devices,SPO1/18/11,2.21e-08,38.5,,
1623420689,Devices,SPO2/18/11,1.4292e-06,23.2,,
1623420689,Infrastructure,Ampli3,,,-16.7,0.8
1623420685,Infrastructure,Ampli1,,,-24.0,0.7
1623420685,Infrastructure,Ampli2,,,-15.5,0.4
1623420686,Infrastructure,Ampli4,,,-22.9,0.7
1623420689,Infrastructure,Ampli1,,,-24.0,0.7
1623420689,Infrastructure,Ampli2,,,-15.5,0.4
1623420689,Infrastructure,Ampli4,,,-22.9,0.7
1623420692,Infrastructure,Ampli1,,,-24.0,0.7
1623420692,Infrastructure,Ampli2,,,-15.5,0.4
1623420692,Devices,SPO1/18/11,2.23e-08,38.5,,
1623420692,Devices,SPO2/18/11,1.6496e-06,22.7,,
1623420693,Infrastructure,Ampli4,,,-22.9,0.7
1623420692,Infrastructure,Ampli3,,,-16.7,0.8
1623420695,Infrastructure,Ampli1,,,-23.0,0.7
1623420695,Devices,SPO1/18/11,2.19e-08,38.6,,
1623420696,Devices,SPO2/18/11,1.6543e-06,22.6,,
1623420695,Infrastructure,Ampli2,,,-15.5,0.4
1623420696,Infrastructure,Ampli4,,,-22.9,0.7
1623420698,Infrastructure,Ampli1,,,-23.0,0.7
1623420699,Infrastructure,Ampli2,,,-15.5,0.4
1623420699,Infrastructure,Ampli4,,,-22.9,0.7
1623420696,Infrastructure,Ampli3,,,-16.7,0.8
1623420698,Devices,SPO1/18/11,2.12e-08,38.5,,
1623420699,Devices,SPO2/18/11,1.0822e-06,22.8,,
1623420699,Infrastructure,Ampli3,,,-16.7,0.8
1623420702,Devices,SPO1/18/11,2.19e-08,38.5,,
1623420702,Infrastructure,Ampli1,,,-23.0,0.7
1623420702,Devices,SPO2/18/11,7.956e-07,23.7,,
1623420702,Infrastructure,Ampli3,,,-16.7,0.8
1623420702,Infrastructure,Ampli2,,,-15.5,0.4
1623420702,Infrastructure,Ampli4,,,-22.9,0.7
1623420705,Infrastructure,Ampli1,,,-22.1,0.7
1623420705,Devices,SPO1/18/11,2.19e-08,38.5,,
1623420705,Infrastructure,Ampli2,,,-15.5,0.4
1623420706,Infrastructure,Ampli4,,,-22.9,0.7
1623420708,Infrastructure,Ampli1,,,-22.1,0.7
1623420708,Infrastructure,Ampli2,,,-15.5,0.4
1623420709,Infrastructure,Ampli4,,,-22.9,0.7
1623420705,Devices,SPO2/18/11,7.938e-07,23.6,,
1623420706,Infrastructure,Ampli3,,,-16.7,0.8
1623420708,Devices,SPO1/18/11,2.25e-08,38.6,,
1623420709,Devices,SPO2/18/11,5.91e-07,23.3,,
1623420709,Infrastructure,Ampli3,,,-16.7,0.8
1623420711,Infrastructure,Ampli1,,,-22.1,0.7
1623420711,Devices,SPO1/18/11,2.29e-08,38.6,,
1623420712,Devices,SPO2/18/11,4.426e-07,24.2,,
1623420712,Infrastructure,Ampli3,,,-16.7,0.8
1623420712,Infrastructure,Ampli2,,,-15.5,0.4
1623420712,Infrastructure,Ampli4,,,-22.9,0.7
1623420715,Devices,SPO1/18/11,2.31e-08,38.6,,
1623420715,Infrastructure,Ampli1,,,-33.0,0.7
1623420715,Infrastructure,Ampli2,,,-15.6,0.4
1623420715,Devices,SPO2/18/11,4.462e-07,24.2,,
1623420715,Infrastructure,Ampli3,,,-16.8,0.7
1623420718,Devices,SPO1/18/11,2.32e-08,38.6,,
1623420718,Devices,SPO2/18/11,0.0006152897,24.0,,
1623420719,Infrastructure,Ampli3,,,-16.8,0.7
1623420715,Infrastructure,Ampli4,,,-23.1,0.7
1623420718,Infrastructure,Ampli1,,,-32.9,0.7
1623420718,Infrastructure,Ampli2,,,-15.6,0.4
1623420719,Infrastructure,Ampli4,,,-23.1,0.7
1623420721,Infrastructure,Ampli1,,,-32.9,0.7
1623420721,Infrastructure,Ampli2,,,-15.6,0.4
1623420721,Devices,SPO1/18/11,1.73e-08,38.6,,
1623420722,Devices,SPO2/18/11,0.0041671774,14.7,,
1623420722,Infrastructure,Ampli3,,,-16.8,0.7
1623420724,Devices,SPO1/18/11,2.15e-08,38.5,,
1623420722,Infrastructure,Ampli4,,,-23.1,0.7
1623420725,Infrastructure,Ampli1,,,-20.1,0.7
1623420725,Infrastructure,Ampli2,,,-15.4,0.4
1623420725,Devices,SPO2/18/11,0.0041658252,14.8,,
1623420725,Infrastructure,Ampli3,,,-16.7,0.8
1623420725,Infrastructure,Ampli4,,,-22.8,0.7
1623420728,Devices,SPO1/18/11,2.17e-08,38.6,,
1623420728,Devices,SPO2/18/11,0.0038109441,14.7,,
1623420728,Infrastructure,Ampli3,,,-16.7,0.8
1623420728,Infrastructure,Ampli1,,,-20.1,0.7
1623420728,Infrastructure,Ampli2,,,-15.4,0.4
1623420728,Infrastructure,Ampli4,,,-22.8,0.7
1623420731,Devices,SPO1/18/11,2.17e-08,38.6,,
1623420732,Devices,SPO2/18/11,1.846e-07,25.5,,
1623420731,Infrastructure,Ampli1,,,-20.1,0.7
1623420731,Infrastructure,Ampli2,,,-15.4,0.4
1623420732,Infrastructure,Ampli3,,,-16.7,0.8
1623420734,Devices,SPO1/18/11,2.19e-08,38.5,,
1623420732,Infrastructure,Ampli4,,,-22.8,0.7
1623420734,Infrastructure,Ampli1,,,-20.1,0.7
1623420734,Infrastructure,Ampli2,,,-15.6,0.4
1623420735,Devices,SPO2/18/11,1.831e-07,25.7,,
1623420735,Infrastructure,Ampli3,,,-16.8,0.7
1623420735,Infrastructure,Ampli4,,,-23.1,0.7
1623420738,Infrastructure,Ampli1,,,-34.9,0.7
1623420738,Infrastructure,Ampli2,,,-15.6,0.4
1623420738,Infrastructure,Ampli4,,,-23.1,0.7
1623420737,Devices,SPO1/18/11,2.2e-08,38.6,,
1623420738,Devices,SPO2/18/11,1.848e-07,25.5,,
1623420738,Infrastructure,Ampli3,,,-16.8,0.7
1623420741,Infrastructure,Ampli1,,,-34.9,0.7
1623420741,Infrastructure,Ampli2,,,-15.6,0.4
1623420741,Devices,SPO1/18/11,2.14e-08,38.6,,
1623420741,Devices,SPO2/18/11,0.0154652933,13.2,,
1623420741,Infrastructure,Ampli4,,,-23.1,0.7
1623420744,Infrastructure,Ampli1,,,-34.9,0.7
1623420744,Infrastructure,Ampli2,,,-15.6,0.4
1623420741,Infrastructure,Ampli3,,,-16.8,0.7
1623420744,Devices,SPO1/18/11,2.25e-08,38.6,,
1623420745,Devices,SPO2/18/11,0.0119591458,12.8,,
1623420745,Infrastructure,Ampli3,,,-16.7,0.8
1623420747,Devices,SPO1/18/11,2.2e-08,38.5,,
1623420748,Devices,SPO2/18/11,0.0159301827,12.9,,
1623420745,Infrastructure,Ampli4,,,-22.8,0.7
1623420748,Infrastructure,Ampli3,,,-16.7,0.8
1623420747,Infrastructure,Ampli1,,,-19.2,0.7
1623420747,Infrastructure,Ampli2,,,-15.4,0.4
1623420748,Infrastructure,Ampli4,,,-22.8,0.7
1623420751,Devices,SPO1/18/11,2.18e-08,38.6,,
1623420751,Devices,SPO2/18/11,0.0014621027,18.0,,
